marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	19554274	R2D3DACG6K35HD	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	0	0	N	N	Compact and Cute	"Little and cute, and it does the job. I use microwaves mostly only for melting butter and chocolate, and for making popcorn. We had gotten rid of a big, old one, but my husband likes to have one for reheating food, so we succumbed. Opening the door with one hand is difficult or impossible, but the price and the size are right and thus, a good review."	9/20/2014
US	44635124	R2M244T74CS5RU	B0043GDSR4	166483932	ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection	Major Appliances	5	46	47	N	N	It Helps To Read The Owner's Manual - And About Those Peeling Handles	"Full disclosure, owned the previous model PSA1201RSS for two years. This model has a TSB out for peeling door handles (as one other reviewer wrote). However, their review is not for this improved model. If you have an Advantium oven with the peeling door handle don't just order the handle - replace the whole door. It is a new handle design that addresses the problem. My door was replaced under warranty.<br /><br />Bought a new house, miss our oven so much we're having one installed here. If you're considering one remember this:<br /><br />1) You cannot run it as a microwave with the metal tray and/or racks in - it will dramatically shorten its life<br />2) You cannot run it as an oven without the metal tray at least in - it will dramatically shorten its life.<br />3) You cannot soak the control panel down with soapy water to clean it - you can short it out. You clean it simply by wiping with a microfiber cloth. Done.<br /><br />All three of these points are in the owner's manual - which I'm going to speculate a lot of people don't read. When I sold my last house I purposely put the owner's manual around all the racks outside of the oven and wrote a note to the new owner, &#34;do not use until you read.&#34;<br /><br />OK - rant over - here is the goods.<br /><br />This does almost everything. My fiance and I have used ours for:<br /><br />We have used it for proofing dough, as a warming oven, and we have used it for baking and cooking as a convection oven. It isn't quite a true second oven replacement (read on) but it provides completely even temperatures for baking so things like cookies, cakes, pies, etc. come out perfect every single time.<br /><br />You can program it to come on at a set time, cook for a set period, at a set temperature and then stop.<br /><br />The speed cook function is tremendous. It combines the microwave and halogen oven at the same time. Because the microwave is used at reduced power, you can use the metal tray (not the racks) for speed cook mode.<br /><br />You can bake two large potatoes, crispy skin on the outside (cooking trick, brush with olive oil for crispy skin and sprinkle with Kosher salt on the outside) in 13 minutes. They are fluffy inside, not microwaved &#34;streamed&#34; tasting.<br /><br />You can cook (reheat) frozen foods in 1/3 to 1/2 the time on the package. So frozen taquitos can be booked in 9 minutes instead of 27. You can bake crescent rolls in the can in about 1/2 the time you would in a conventional oven, crispy outside, flaky inside.<br /><br />There are hundreds of pre-programmed cook settings for a wide range of food items and dishes. Whether you're using it as a simple microwave to cook bacon, or you're using the speed cook function to roast meat. Yes, you can even roast in it.<br /><br />The capacity for a microwave is huge, at 1.7 cubic feet, and if you're a family of 2 or 3, you'll probably find yourself using this for most of your baking needs. I rarely used our oven.<br /><br />So what can't it do?<br /><br />Certain food types won't bake well using speed cook or the convection halogen cooking - that is why I say it isn't a perfect stand in for a second oven if you want 100% versatility. It can't broil (the 240 Volt version apparently can). In addition we have found certain vegetables, like whole spaghetti squash, or a whole roasted cauliflower, won't cook properly in the oven. The insides never seem to heat up when used strictly as a conventional convection oven. As a microwave or speed cook no problem.<br /><br />We found this to be a huge time saver - and we just bought this unit for installation in our home.<br /><br />Oh, and on the peeling handles - again that was the previous model. This model has the redesign and does not have that issue.ok mode.<br /><br />You can bake two large potatoes, crispy skin on the outside (cooking trick, brush with olive oil for crispy skin and sprinkle with Kosher salt on the outside) in 13 minutes. They are fluffy inside, not microwaved &#34;streamed&#34; tasting.<br /><br />You can cook (reheat) frozen foods in 1/3 to 1/2 the time on the package. So frozen taquitos can be booked in 9 minutes instead of 27. You can bake crescent rolls in the can in about 1/2 the time you would in a conventional oven, crispy outside, flaky inside.<br /><br />There are hundreds of pre-programmed cook settings for a wide range of food items and dishes. Whether you're using it as a simple microwave to cook bacon, or you're using the speed cook function to roast meat. Yes, you can even roast in it.<br /><br />The capacity for a microwave is huge, at 1.7 cubic feet, and if you're a family of 2 or 3, you'll probably find yourself using this for most of your baking needs. I rarely used our oven.<br /><br />So what can't it do?<br /><br />Certain food types won't bake well using speed cook or the convection halogen cooking - that is why I say it isn't a perfect stand in for a second oven if you want 100% versatility. It can't broil (the 240 Volt version apparently can). In addition we have found certain vegetables, like whole spaghetti squash, or a whole roasted cauliflower, won't cook properly in the oven. The insides never seem to heat up when used strictly as a conventional convection oven. As a microwave or speed cook no problem.<br /><br />We found this to be a huge time saver - and we just bought this unit for installation in our home.<br /><br />Oh, and on the peeling handles - again that was the previous model. This model has the redesign and does not have that issue."	9/19/2014
US	11083181	RSCQIQA1FUSCC	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	1	0	0	N	N	Unsafe product	Bought th microwave about 24 months ago and it died last night.  No error but smell of electrical material was evident.  I was fearfully of a fire breaking out.  We unplugged it and called samsung.  They instructed us in troubleshooting but to no avail.  I then started to read reviews and now I plan to replace with another brand because this is a dangerous<br />Appliance.  Definitely not worth repairing for both financial and safety reasons.  I advise not yo buy samsung this appliance should have been recalled	9/19/2014
US	11707771	R1JWFHW000EXOJ	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	2	2	N	Y	Great buy for the money	Hard to beat for the price. Bought this for a temporary living situation and couldn't ask for more for the price. As an older person the only improvement would be larger buttons for the start/stop but that would add cost. Cooks fast and is an excellent choice.	9/16/2014
US	36873314	R32U1NQBYQZ25L	B002KPM7L8	522487135	"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,"	Major Appliances	1	0	1	N	N	Just stop beeping!!	"This microwave cooks well and looks ok.....  The problem is the stupid beeper that won't quit beeping until you open the door!! There isn't a way to turn this annoying feature off either.  If you want peace and quiet look elsewhere.  But, if you like high pitch annoying sounds this is the microwave for you."	9/15/2014
US	24290806	R21ZHN7HZQ4DT0	B004NXUJ60	523301568	microwave cavity paint 98qbp0302	Major Appliances	1	9	10	N	Y	Unless you're willing to go thru the tedious process of properly preparing AND PRIMING	"I have extensive experience in refinishing metals; it is difficult to get paint to adhere to aluminum.<br />I power-sanded the entire interior down to bare metal.<br />Contrary to the LABEL claims, THIS PAINT DOES NOT ADHERE TO BARE METAL!!<br />Once dried, it scrapes off with your fingernail.<br />Q: The factory paint failed despite having been primed so how could this paint work with No Primer??<br />A: IT CAN'T!<br />If I were to repeat this process, I'd have first primed it with a high-temp, self-etching automotive primer.<br />Maybe then there'd be a prayer of success...<br />Bottom Line: Unless you're willing to go thru the tedious process of properly preparing AND PRIMING, DON'T WASTE YOUR TIME OR MONEY ON THIS PRODUCT.<br />PS:  (2) Cans are required to adequately refinish the entire interior"	9/14/2014
US	52247025	R125HPYFQA8JKV	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	Great product for the money.	9/13/2014
US	27322559	R29V2MIP5U8S8Z	B0058CLNBU	544821753	samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave	Major Appliances	5	0	1	N	Y	but fits nicely over the range	"Looked large in the box, but fits nicely over the range.  Looks great and works great.  Has met all expectations and for a lot less than other microwaves for more."	9/12/2014
US	41799639	R16V54BMMQVX29	B0052G51AQ	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	Great price easy to use	9/12/2014
US	34760180	RYDRY2GX0USZV	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Four Stars	Great for Dorm rooms	9/12/2014
US	18651440	R1XAAPLLT9FSEQ	B001C3789A	994339247	magic chef 1.6 cu over-the-range microwave	Major Appliances	3	2	2	N	N	Pros and Cons after owning one for 6 years	"We have had this microwave for about 6 years now, the Light button has just stopped working but everything else works on it still.<br /><br />Pro:After reading the manual we were able to type in a button combo that mutes the annoying BEEP. This was a nice feature to add in. It cooks fine and we are happy with it.<br /><br />Con: Minor inconvenience, when cooking popcorn (about 3 bags of it one after another) there is a thermal cutoff sensor that shuts the microwave off if it gets too hot, this is easily solved by just letting the microwave cool off or cooking bags of popcorn on a plate.<br /><br />This microwave is extremely cheap and if we have to (because it would cost more to replace the control panel/light button than it would to replace the whole thing) we would probably buy it again."	9/11/2014
US	51173911	R1RGAFRSVLSSSX	B0073YCGK8	542519500	"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt"	Major Appliances	4	2	2	N	Y	Good Value in a stainless microwave!	"This is a beautiful microwave that happens to match all our other appliances. I bought it to replace a Samsung that had burned out. It does an adequate job but the food, cooked for the same length of time is not as hot as with the Samsung. Each microwave had the same power but the Samsung was more powerful. I should add that it was also more expensive! The Whirlpool is a good buy!"	9/11/2014
US	20533673	R3NFW4UN13B7D8	B001QFYDQK	295520151	sharp microwave drawer oven	Major Appliances	5	0	0	N	N	Modern and practical!	Love this drawer microwave!  We have kids and it is so easy for them to make popcorn or warm up their milk.  Besides that I am 5'2&#34; and reaching traditional microwaves is always tough and impossible to clean without a stool.  Not with this one!  So great!	9/10/2014
